#,Date/Time,State,Subtype,Severity,Latitude,Longitude,Description (EN),Description (ES),UUID
94,2026-02-22 20:59,Sinaloa,Narco Blockade,2 - Medium,23.1891805,-106.2191293,"On the afternoon of February 22, 2026, the State Public Security Secretariat (SSP Sinaloa) confirmed the presence of two narco-blockades on roads in southern Sinaloa, in Villa Unión, Mazatlán. These blockades were a response from organized crime to the killing of ""El Mencho,"" leader of the Jalisco New Generation Cartel (CJNG), in Jalisco. The situation was brought under control by the Interinstitutional Group. The violence unleashed led to reactions in several states, including Jalisco and Nayarit. SSP Sinaloa issued recommendations to the population and surveillance remains in place in the southern area of the state to prevent further incidents.","La tarde del 22 de febrero de 2026, la Secretaría de Seguridad Pública del Estado (SSP Sinaloa) confirmó la presencia de dos narcobloqueos en carreteras del sur de Sinaloa, en Villa Unión, Mazatlán. Estos bloqueos fueron una respuesta del crimen organizado al abatimiento de ''El Mencho'', líder del Cártel Jalisco Nueva Generación (CJNG), en Jalisco. La situación fue controlada por el Grupo Interinstitucional. La violencia desatada llevó a reacciones en varios estados, incluyendo Jalisco y Nayarit. La SSP Sinaloa emitió recomendaciones a la población y se mantiene la vigilancia en la zona sur del estado para prevenir nuevos incidentes.",7a73e120-3f0f-45f5-9536-60c66c9cbe52
95,2026-02-22 20:49,Tamaulipas,Narco Blockade,2 - Medium,26.05450113,-98.27990815,A vehicle set on fire by a group of armed individuals was reported on Américo Villareal Avenue.,Se registra un vehículo incendiado por un grupo de personas armadas sobre la avenida Américo Villareal.,884cd7fc-2b86-4aae-9b02-580166402b59
96,2026-02-22 20:49,Tamaulipas,Narco Blockade,2 - Medium,22.76451302,-99.94612428,"A vehicle set on fire by a group of armed individuals was reported on the Ciudad Victoria-Ciudad Tula highway, at the Nuevo Padilla junction.","Se registra un vehículo incendiado por un grupo de personas armadas sobre la carretera Ciudad Victoria-Ciudad Tula, entronque Nuevo Padilla.",94b035ae-053f-4b5a-b186-b6fc65ffb6a3
97,2026-02-22 20:48,Tamaulipas,Narco Blockade,2 - Medium,23.82903901,-99.06940267,"On the Ciudad Victoria - Matamoros highway in Tamaulipas, a total closure of circulation was reported due to a vehicle on fire at Km 12+800. Drivers are advised to follow the traffic signs to avoid delays.",En la carretera Ciudad Victoria - Matamoros en Tamaulipas se registró el cierre total de circulación debido a un vehículo incendiado en el Km 12+800. Se recomienda a los conductores atender las indicaciones viales para evitar contratiempos.,fb1e06ab-eaa7-4f8c-b6bd-09f782fe5175
98,2026-02-22 20:48,Baja California,Narco Blockade,2 - Medium,32.51761227,-116.2965725,The burning of a tractor-trailer was reported by a group of armed individuals to block the road at El Hongo on the Tijuana-Tecate highway.,"Se reportó el incendio de un tractocamión por un grupo de personas armadas para bloquear la carretera a la altura de El Hongo, en la carretera Tijuana-Tecate.",69c36cfb-7585-4af0-8d94-d254df2fc9e6
99,2026-02-22 20:48,Baja California,Narco Blockade,2 - Medium,32.31591263,-116.5603151,A vehicle set on fire by a group of people was reported on the Tecate-El Sauzal highway.,Se registra un vehículo incendiado por un grupo de personas en la carretera Tecate-El Sauzal.,84d78f72-ab29-4a75-ba2b-8870b7049799
100,2026-02-22 20:48,Tamaulipas,Narco Blockade,2 - Medium,23.76874912,-99.11120238,A vehicle set on fire by an armed group was reported on the road to Ciudad Victoria.,Se registra un vehículo incendiado por un grupo armado en la carretera a Ciudad Victoria.,6a1b5d20-f7a5-41e8-84dc-7fb6218dc248
101,2026-02-22 20:48,Colima,Narco Blockade,2 - Medium,19.2368343,-104.5544077,"A roadblock with vehicles set on fire is reported, caused by a group of people on the Cihuatlán bridge.","Se registra un bloqueo con vehículos incendiados, provocado por un grupo de personas en el puente de Cihuatlán.",c41af6d5-828f-48e6-86c4-0b04b7b5ffa9
102,2026-02-22 20:48,Morelos,Business Attack,2 - Medium,18.87192584,-98.85345672,"A group of people set fire to a convenience store branch in Yecapixtla, Puebla.","Un grupo de personas incendiaron una sucursal de una tienda de conveniencia en Yecapixtla, Puebla.",695084e3-6834-4e1a-a688-bfe1cfbbe59b
103,2026-02-22 20:48,Puebla,Business Attack,2 - Medium,19.16912032,-98.40675682,"A fire is reported at an Oxxo convenience store, caused by a group of people.","Se registra un incendio en un Oxxo, provocado por un grupo de personas.",1803ed0b-2c8d-4516-9649-97248a201dad
104,2026-02-22 20:48,Puebla,Narco Blockade,2 - Medium,19.34675998,-98.60095138,A group of people setting a vehicle on fire on the Mexico-Puebla highway has been reported.,Se registra la presencia de un grupo de personas incendiando un vehículo en la autopista México-Puebla.,ee2312c9-14a9-4c65-98d9-2cbe69411d2e
105,2026-02-22 20:48,Hidalgo,Narco Blockade,2 - Medium,19.97780604,-99.34272423,Armed groups have been reported setting vehicles on fire on the Tula-Tepejil highway.,Se registra la presencia de grupos armados incendiando vehículos en la carretera Tula-Tepejil.,177b838f-35b8-4cae-a926-c0288de8e5b9
106,2026-02-22 20:48,Hidalgo,Narco Blockade,2 - Medium,20.17173187,-99.18799358,A group of people setting vehicles on fire near the community of Cañada has been reported.,Se registra un grupo de personas incendiando vehículos cerca de la comunidad de Cañada.,571d7f5c-9f63-47da-9ad3-e98ad9823a52
107,2026-02-22 20:44,Sinaloa,Narco Blockade,2 - Medium,23.34710894,-106.244936,"This Sunday, February 22, 2026, in the syndicate of Villa Unión, Mazatlán, unknown individuals set fire to several cargo vehicles and obstructed strategic points of circulation, such as the bridge over the Presidio River. Similar actions were also reported in Escuinapa. Army elements and security corporations intervened to secure the perimeter. The public was urged to avoid the affected area and follow official instructions.","Este domingo 22 de febrero de 2026, en la sindicatura de Villa Unión, Mazatlán, sujetos desconocidos incendiaron varios vehículos de carga y obstruyeron puntos estratégicos de circulación, como el puente sobre el Río Presidio. También se registraron acciones similares en Escuinapa. Elementos del Ejército y corporaciones de seguridad intervinieron para asegurar el perímetro. Se exhortó a la ciudadanía a evitar la zona afectada y a seguir las indicaciones oficiales.",dd510596-762a-46e4-9979-99d6406471f5
108,2026-02-22 20:43,Jalisco,Narco Blockade,2 - Medium,20.62688506,-103.3299045,There were roadblocks with vehicles set on fire in Lázaro Cárdenas and Fuelle.,Se presentaron bloqueos con vehículos incendiados en Lázaro Cárdenas y Fuelle.,d4dd13d9-e9b9-474b-a77e-0aa2a522c5a5
109,2026-02-22 20:43,Jalisco,Narco Blockade,2 - Medium,20.66815782,-103.3478802,There were roadblocks with vehicles set on fire in La Paz and 16 de Septiembre.,Se presentaron bloqueos con vehículos incendiados en La Paz y 16 de Septiembre.,60e4260c-0e3e-47cd-bb7a-cbce63b77e60
110,2026-02-22 20:38,Nuevo León,Narco Blockade,2 - Medium,24.89699414,-99.4169053,"Armed individuals are reported setting a vehicle on fire at Cascajoso, Nuevo León.","Se registra la presencia de personas armadas incendiando un vehículo a la altura del Cascajoso, Nuevo León.",dbdc58f7-d23d-4403-9783-3c29f775a2a8
111,2026-02-22 20:36,Nayarit,Narco Blockade,1 - Low,20.75870115,-105.3420678,"The presence of tire-puncturing objects on the Tepic-Vallarta highway, specifically in Bucerías, was reported. This situation poses a risk to drivers passing through the area, as it could lead to damage to their tires and disruptions in traffic flow.","Se reportó la presencia de objetos ponchallantas en la carretera Tepic–Vallarta, específicamente en Bucerías. Esta situación representa un riesgo para los conductores que transitan por la zona, debido a la posibilidad de daños en los neumáticos y afectaciones en la circulación. ",53bbff03-4382-430b-b6c8-c28d1a53e634
112,2026-02-22 20:33,Guerrero,Narco Blockade,1 - Low,16.84291959,-99.75715199,"An incident on the Diamante Viaduct, on the toll highway Metlapil in Acapulco, Guerrero, caused damage to at least four cars due to the presence of tire spikes. Traffic was affected for two hours, but after motorists reported the damage, the road was able to resume normal activities.","Un incidente en el Viaducto Diamante, en la autopista de cuota Metlapil en Acapulco, Guerrero, provocó daños en al menos cuatro carros debido a la presencia de ponchallantas. La circulación se vio afectada durante dos horas, pero luego de que los automovilistas reportaron los daños, la vialidad pudo reanudar sus actividades con normalidad. ",08008ac7-6992-4dcb-aa47-4bd7463b6da0
113,2026-02-22 20:30,Tamaulipas,Narco Blockade,2 - Medium,24.10675984,-98.7252346,"On the Ciudad Victoria - Matamoros highway in Tamaulipas, a total closure of circulation was reported due to a vehicle on fire.",En la carretera Ciudad Victoria - Matamoros en Tamaulipas se registró el cierre total de circulación debido a un vehículo incendiado. ,060c3556-249c-48b9-a8cd-9d41998371d2
114,2026-02-22 20:25,Nayarit,Narco Blockade,2 - Medium,21.2025739,-104.6474863,"On the Guadalajara-Tepic highway in Nayarit, a total closure of traffic was reported due to vehicles on fire at Km 145+000. It is recommended to follow the traffic signs to avoid delays.",En la carretera Guadalajara-Tepic en Nayarit se registró el cierre total de circulación debido a vehículos incendiados en el Km 145+000. Se recomienda atender las indicaciones viales para evitar contratiempos. ,c6f50cc6-6aa1-4d82-bdb6-1d6c2d6ebcb3
115,2026-02-22 20:00,Puebla,Public Building Attack,2 - Medium,19.07985449,-98.10879221,"During the afternoon of today, Sunday, February 22, 2026, at approximately 2:00 p.m., a bank fire was reported in the auxiliary board of San Miguel Xonacatepec in Puebla. According to witnesses, individuals set fire to the bank branch, causing significant damage to windows, doors, and part of the interior. The intensity of the fire generated a seven-meter-high column of smoke. Despite the magnitude of the incident, there were no fatalities or injuries. The identity of those responsible and the motive for the attack are unknown.","Durante la tarde de hoy, domingo 22 de febrero de 2026, aproximadamente a las 14:00 horas, se registró el incendio de un banco en la Junta auxiliar de San Miguel Xonacatepec en Puebla. Según testigos, sujetos prendieron fuego a la sucursal bancaria, provocando daños significativos en ventanas, puertas y parte del interior. La intensidad del fuego generó una columna de humo de siete metros de altura. A pesar de la magnitud del siniestro, no hubo víctimas mortales ni heridos. Se desconoce la identidad de los responsables y el motivo del ataque.",c21235a7-70db-4e6e-94f1-bbc0114aa9b5
116,2026-02-22 20:00,Estado de México,Narco Blockade,2 - Medium,19.678367,-99.2255659,"Three men, with the help of an explosive device, set a car on fire in front of the Bellavista auditorium in Cuautitlán Izcalli. The act was captured by a security camera. Authorities are investigating the incident to find those responsible.","Tres hombres, con ayuda de un explosivo, incendiaron un auto frente al auditorio de Bellavista en Cuautitlán Izcalli. El acto fue captado por una cámara de seguridad. Las autoridades investigan el incidente para dar con los responsables. ",48b3d418-2868-440b-93d8-9aa6fe0a467b
117,2026-02-22 20:00,Estado de México,Narco Blockade,2 - Medium,19.83944443,-99.24050609,"In Hidalgo, state authorities responded to three disturbances due to fires, the first one was on the federal highway Jorobas-Tula in the section of Huehuetoca, State of Mexico heading towards Atotonilco de Tula.","En Hidalgo, autoridades estatales atendieron tres disturbios por incendios, el primero fue en la carretera federal Jorobas-Tula en el tramo de Huehuetoca, Estado de México con dirección a Atotonilco de Tula.",cc266893-786d-4b90-a174-a14bced6d95c
118,2026-02-22 20:00,Hidalgo,Narco Blockade,2 - Medium,20.0981134,-99.14066508,"In Hidalgo, state authorities responded to three disturbances due to fires, the first one was on the federal highway Ajacuba-Tetepango.","En Hidalgo, Autoridades estatales atendieron tres disturbios por incendios, el primero fue en la carretera federal Ajacuba-Tetepango.",b6d0f3e8-17d6-4fe7-b281-95b31c52fae9
119,2026-02-22 20:00,Querétaro,Narco Blockade,2 - Medium,20.29194902,-99.92213863,"The report was received on the Mexico-Querétaro federal highway, heading towards Mexico City, past the Palmillas toll booth at the intersection with the Palmillas-Apaseo Macrolibramiento. According to reports, armed individuals fired at the vehicle and set fire to the cargo trailer; fortunately, no injuries were reported.","El reporte se recibió sobre la carretera federal México-Querétaro, en dirección a la Ciudad de México, pasando la caseta de Palmillas en la intersección con el Macrolibramiento Palmillas-Apaseo. De acuerdo con lo que trascendió, sujetos armados dispararon contra la unidad y quemaron la caja seca de carga; afortunadamente, no se registraron personas lesionadas.",c18b628d-f3f1-4560-bd3f-f70795878887
120,2026-02-22 20:00,Querétaro,Narco Blockade,2 - Medium,20.41799084,-100.0459316,"The report also came in about the Mexico-Querétaro federal highway, between the communities of Loma Linda and La Estancia heading towards Querétaro. According to witnesses, armed individuals fired at the cabin of the cargo transport and, after forcing the driver out of the vehicle, allegedly set it on fire.","El reporte se dio también sobre la carretera federal México-Querétaro, entre las comunidades de Loma Linda y La Estancia en dirección a Querétaro. Según testigos, sujetos armados dispararon contra la cabina del transporte de carga y, tras bajar al conductor de la unidad, presuntamente incendiaron el vehículo.",f37304e9-e53b-45b4-bb8b-2d0b4511656f
121,2026-02-22 20:00,Guerrero,Narco Blockade,2 - Medium,17.94591514,-101.8447484,"A wave of violence in the Costa Grande region, in Guerrero, left at least eight vehicles burned on Sunday, February 22nd. An attack occurred in the municipality of La Unión, bordering Michoacán. The affected vehicles were mainly cargo units, public transportation, and private vehicles traveling on the federal highway.","Una ola de violencia en la región de la Costa Grande, en Guerrero, dejó como saldo al menos ocho vehículos incendiados el domingo 22 de febrero. Un ataque se registró en el municipio La Unión, zona colindante con Michoacán. Los vehículos afectados eran principalmente unidades de carga, transporte público y vehículos particulares que transitaban por la carretera federal. ",f2792660-7b4e-4ec1-bd4b-25eeab6e9c78
122,2026-02-22 20:00,Estado de México,Narco Blockade,2 - Medium,20.08252184,-99.6349234,"Members of the musical group Línea M experienced moments of tension and material loss when they were returning from a performance in Mexico City to their hometown, Mazatlán, Sinaloa. They were victims of a violent robbery during roadblocks on Sunday, February 22, 2026. Armed individuals intercepted their van, forced the musicians to get out, and then set the vehicle on fire with all their instruments and recording equipment inside. These events occurred amidst a wave of confrontations and road closures following the death of Nemesio Oseguera Cervantes, leader of the Jalisco New Generation Cartel.","Integrantes del grupo musical Línea M vivieron momentos de tensión y pérdida material cuando regresaban de una presentación en la Ciudad de México hacia su ciudad natal, Mazatlán, Sinaloa. Fueron víctimas de un robo violento durante bloqueos carreteros el pasado domingo 22 de febrero de 2026. Sujetos armados interceptaron su camioneta, obligaron a los músicos a descender y luego incendiaron el vehículo con todos sus instrumentos y equipo de grabación. Estos hechos se dieron en medio de una ola de confrontaciones y cierres carreteros tras la muerte de Nemesio Oseguera Cervantes, líder del Cártel Jalisco Nueva Generación.",b8cba366-b1e5-49ae-b6c8-6a4060284789
123,2026-02-22 19:55,Baja California,Narco Blockade,2 - Medium,32.54874987,-116.9385614,"A trailer suffered partial damage in a yard located on Aeropuerto Boulevard in Tijuana, Baja California. The incident occurred at approximately 13:55 hours today and was attended to by firefighters, who managed to extinguish the fire.","Un tráiler sufrió daños parciales en una yarda ubicada en el bulevar Aeropuerto en Tijuana, Baja California. El incidente ocurrió aproximadamente a las 13:55 horas de hoy y fue atendido por personal de bomberos, quienes lograron sofocar el siniestro. ",a7762186-54a8-4609-bd4b-3468c0c757be
124,2026-02-22 19:48,Quintana Roo,Narco Blockade,2 - Medium,20.85466754,-86.89809989,"This Sunday, February 22, at the exit of the free road Cancun-Merida towards Leona Vicario, in Puerto Morelos, the burning of at least three vehicles by armed men was reported after robbing three people of their vehicles. The incident occurred near a gas station, prompting the presence of security forces and emergency services. The incident is preliminarily linked to the killing of Nemesio O. C., alias ""El Mencho,"" leader of the Jalisco New Generation Cartel (CJNG) in Tapalpa, Jalisco. Fortunately, there were no fatalities or injuries, only material losses.","Este domingo 22 de febrero, en la salida de la carretera libre Cancún-Mérida hacia Leona Vicario, en Puerto Morelos, se registró la quema de al menos tres vehículos por hombres armados tras despojar a tres personas de sus vehículos. Los hechos ocurrieron cerca de una estación de gas, generando la presencia de elementos de seguridad y cuerpos de emergencias. Se relaciona preliminarmente el incidente con el abatimiento de Nemesio O. C., alias ''El Mencho'', líder del Cártel Jalisco Nueva Generación (CJNG) en Tapalpa, Jalisco. Afortunadamente, no hubo víctimas mortales ni lesionados, solo pérdidas materiales.",50a770e7-a8a7-4703-bd1d-b5d4adde7711
125,2026-02-22 19:39,Puebla,Narco Blockade,2 - Medium,19.14132456,-98.27803277,"A fire on a bus on the Mexico-Puebla highway on February 22nd caused the total closure of the road in the section known as ''Los Cochinitos''. The incident occurred near San Francisco Ocotlán, a key connection point with the Periférico Ecológico, causing significant damage and long lines of traffic in both directions. There have been no officially reported injuries at this time.","Un incendio en un autobús en la autopista México-Puebla el 22 de febrero generó el cierre total de la vialidad en el tramo conocido como ''Los Cochinitos''. El siniestro ocurrió cerca de San Francisco Ocotlán, punto clave de conexión con el Periférico Ecológico, provocando afectaciones importantes y filas kilométricas en ambos sentidos. No se han reportado personas lesionadas oficialmente hasta el momento. ",59345a34-013b-4e8d-bfc7-94345137da90
126,2026-02-22 19:32,Jalisco,Clash with Security Forces,2 - Medium,20.72161252,-105.1903419,"An armed group stormed the Ixtapa prison in Puerto Vallarta, Jalisco, from where 23 high-risk inmates are believed to have escaped.","Un grupo armado irrumpió en el penal de Ixtapa, Puerto Vallarta, Jalisco, de donde se habrían fugado 23 presos de alta peligrosidad. 
",8766d3ae-f629-4f80-9801-1ef00d310c65
127,2026-02-22 19:32,Jalisco,Narco Blockade,2 - Medium,20.72285177,-105.1775012,"In Puerto Vallarta, Jalisco, armed violence has intensified with blockades at the entrances to the municipality. Local authorities have not issued an official report on the events, causing uncertainty among the population. The city council has asked the population to stay in their homes and follow security instructions.","En Puerto Vallarta, Jalisco, se ha recrudecido la violencia armada con bloqueos en los accesos al municipio. Las autoridades locales no han emitido un reporte oficial sobre los hechos, generando incertidumbre en la población. El ayuntamiento ha pedido a la población permanecer en sus casas y seguir las indicaciones de seguridad.",f51232ce-d2f3-4f59-a025-c4334584f5a6
128,2026-02-22 19:32,Jalisco,Narco Blockade,2 - Medium,20.59695469,-105.238018,"In Puerto Vallarta, Jalisco, armed violence has intensified with blockades at the entrances to the municipality. Local authorities have not issued an official report on the events, causing uncertainty among the population. The city council has asked the population to stay in their homes and follow security instructions.","En Puerto Vallarta, Jalisco, se ha recrudecido la violencia armada con bloqueos en los accesos al municipio. Las autoridades locales no han emitido un reporte oficial sobre los hechos, generando incertidumbre en la población. El ayuntamiento ha pedido a la población permanecer en sus casas y seguir las indicaciones de seguridad.",0c076b77-4fb9-4716-9323-1eb36816a899
129,2026-02-22 19:32,Jalisco,Clash with Security Forces,3 - High,20.6406519,-105.2235921,"In Puerto Vallarta, Jalisco, the Costco branch is currently disabled due to a fire caused by a group of people. This incident adds to the criminal events related to the arrest of El Mencho in Tapalpa, Jalisco.","En Puerto Vallarta, Jalisco, la sucursal de Costco se encuentra inhabilitada debido a un incendio provocado por un grupo de personas. Este hecho se suma a los sucesos delictivos relacionados a la detención del Mencho, en Tapalpa, Jalisco.",5972a1a2-1fa5-457d-8a89-17e383fab72c
130,2026-02-22 19:20,Guerrero,Narco Blockade,2 - Medium,16.88098629,-99.84941405,"Armed strangers intercepted and set fire to a public service unit on the Hospital-Vacacional route on the Mexico-Acapulco highway, with no reported injuries. Security forces and firefighters responded to the scene to control the situation. This incident occurred shortly after a trailer was set on fire and blocked the road in La Venta, Acapulco. Authorities have increased surveillance in the outskirts of the city.","Desconocidos armados interceptaron y prendieron fuego a una unidad del servicio público de la ruta Hospital-Vacacional en la carretera México-Acapulco, sin reportarse personas afectadas. Elementos de seguridad y Bomberos acudieron al lugar para controlar la situación. Este incidente ocurrió poco después de que un tráiler fuera incendiado y bloqueara la carretera en La Venta, Acapulco. Las autoridades han intensificado la vigilancia en la periferia de la ciudad.",730395f1-e7b9-451a-8cb9-d39b6f94edc0
131,2026-02-22 19:03,Oaxaca,Narco Blockade,2 - Medium,17.28197817,-95.05374257,"On the Coatzacoalcos-Salina Cruz highway in Oaxaca, partial road closure was reported due to a vehicle on fire near Km 150+000. Drivers are advised to follow the traffic signs to avoid delays.",En la carretera Coatzacoalcos-Salina Cruz en Oaxaca se registró el cierre parcial de la circulación debido a un vehículo incendiado cerca del Km 150+000. Se recomienda a los conductores atender las indicaciones viales para evitar contratiempos.,e3635fc7-ee93-4545-ae9b-c00a7fe2c8c8
132,2026-02-22 19:00,Puebla,Narco Blockade,2 - Medium,18.95082282,-97.890041,"Total closure of circulation is reported on the Puebla-Córdoba highway due to a vehicle on fire near Km 184 + 000. It is recommended to follow the traffic signs to avoid delays. The situation has caused traffic complications in the area, affecting drivers traveling on the highway.","Se registra cierre total de circulación en la carretera Puebla-Córdoba debido a un vehículo incendiado cerca del Km 184 + 000. Se recomienda atender las indicaciones viales para evitar contratiempos. La situación ha generado complicaciones en la vialidad en la zona, afectando a los conductores que transitan por la carretera.",5a3af2c4-c49e-4a7f-a7b2-130062559222
133,2026-02-22 19:00,Puebla,Narco Blockade,2 - Medium,19.05124558,-98.03756948,"This Sunday, the total blockage of the Mexico-Puebla highway was reported at the height of Amozoc, Puebla, due to a trailer that was set on fire by unknown individuals.","Este domingo, se reportó el bloqueo total de la autopista México-Puebla a la altura de Amozoc, Puebla, debido a un tráiler atravesado que fue prendido fuego por personas desconocidas. ",46586dec-d7e9-4942-8ffa-d656546cad99
134,2026-02-22 19:00,Quintana Roo,Business Attack,2 - Medium,20.61718237,-87.0954166,"On February 22nd at noon in the parking lot of the Tienda del Sol store located in Playa del Carmen, Quintana Roo, individuals linked to organized crime set vehicles on fire. These acts are a reaction to the arrest and killing of the leader of the CJNG.","El 22 de febrero pasado el medio día en el estacionamiento de la Tienda del sol ubicada en  Playa del Carmen, Quintana Roo. Sujetos ligados al crimen organizado incendiaron vehículos. Estos actos son reacción a la detención y abatimiento del líder del CJNG.",1638da60-4afd-4324-8e00-243949e0260c
135,2026-02-22 18:57,Jalisco,Clash Between Armed Civilians,2 - Medium,20.6776917,-103.3350261,"An armed confrontation was reported at the intersection of República and Mariano J. streets in the San Juan de Dios area. The situation prompted the mobilization of security forces, who responded to the scene to assess the situation. So far, it has not been confirmed if there are any injured or detained individuals. Authorities secured the area while investigations are carried out to clarify the events. The news was reported by Antony R.","Un enfrentamiento armado fue reportado en el cruce de las calles República y Mariano J. en la zona de San Juan de Dios. La situación generó la movilización de corporaciones de seguridad, quienes acudieron al lugar para verificar la situación. Hasta el momento, no se ha confirmado si hay personas lesionadas o detenidas. Las autoridades resguardaron la zona mientras se realizan las diligencias para esclarecer los hechos. La noticia fue reportada por Antony R.",13a91f08-92e3-48b8-8728-367b832a18a7
136,2026-02-22 18:55,Jalisco,Narco Blockade,2 - Medium,19.94318597,-103.6102691,Partial road closure is reported on the Acatlán de Juárez - Colima highway due to a vehicle on fire. The situation has led to the need to address traffic directions in the area. The incident has caused complications in the region's traffic. Drivers are advised to take precautions when traveling through the affected area.,Se registra cierre parcial de circulación en la carretera Acatlán de Juárez - Colima debido a un vehículo incendiado. La situación ha generado la necesidad de atender indicaciones viales en la zona. El incidente ha provocado complicaciones en el tráfico de la región. Se recomienda a los conductores tomar precauciones al transitar por la zona afectada.,272d7da4-f0aa-4809-b1fb-4c4a82809d36
137,2026-02-22 18:50,Puebla,Narco Blockade,2 - Medium,18.99774029,-98.25793927,"In Veracruz, there is a partial closure of circulation on the Puebla - Córdoba highway due to a vehicle on fire near Km 001+000. Drivers are advised to follow the traffic signs to avoid delays.",En Veracruz se registra cierre parcial de circulación en la carretera Puebla - Córdoba debido a un vehículo incendiado cerca del Km 001+000. Se recomienda a los conductores atender las indicaciones viales para evitar contratiempos.,64ac8fed-b338-4765-af66-a54ec273f6a4
138,2026-02-22 18:47,Aguascalientes,Narco Blockade,2 - Medium,21.90078154,-102.2925434,"A trailer was intentionally driven through and set on fire on the federal highway 45 South, near El Alteño restaurant in Aguascalientes, close to the border with Jalisco. Witnesses mention that the vehicle was previously stolen with violence. The armed individuals stopped vehicles on the road, causing tension and long lines of motorists in the area.","Un tráiler fue atravesado e incendiado intencionalmente en la carretera federal 45 Sur, a la altura del restaurante El Alteño en Aguascalientes, cerca de los límites con Jalisco. Testigos mencionan que la unidad fue robada con violencia previamente. Los responsables armados detuvieron vehículos en la vía, generando tensión y largas filas de automovilistas en la zona.",68fc43c4-223f-4781-a0ed-6418b5509cf8
139,2026-02-22 18:47,Baja California Sur,Mass Grave,3 - High,24.01183985,-110.1035619,"In the vicinity of the ranch ""El Ancón"" in La Paz, Baja California Sur, three lifeless bodies of men were found, initially it was thought that one was a woman. The State Attorney General's Office confirmed the discovery after investigations initiated by reports of clandestine burials. The bodies were transferred to the Forensic Medical Service for autopsies. The Baja California Sur Security Council declared an alert after the discovery, in a context where high-impact events related to the Sinaloa Cartel are being faced.","En las inmediaciones del rancho “El Ancón” en La Paz, Baja California Sur, fueron localizados tres cuerpos sin vida de hombres, inicialmente se pensaba que uno era de una mujer. La Procuraduría General de Justicia del Estado confirmó el hallazgo luego de investigaciones iniciadas por reportes de inhumación clandestina. Los cuerpos fueron trasladados al Servicio Médico Forense para realizar necropsias. La Mesa de Seguridad Baja California Sur se declaró en alerta tras el hallazgo, en un contexto donde se enfrentan hechos de alto impacto relacionados con el Cartel de Sinaloa.",5cab62ea-6377-466f-8c76-e15fe6320233
140,2026-02-22 18:29,Puebla,Business Attack,2 - Medium,19.02464757,-98.14061633,"A fire at a convenience store located on Clavijero Boulevard, in the neighborhood of the same name in Puebla, generated a large column of smoke, affecting the area and causing traffic complications. Fortunately, there were no injured people as the establishment was evacuated in time. Firefighters managed to control the flames and the possible origin of the fire is being investigated. It is recommended to contact 911 in case of emergencies like this. This incident is related to the arrest of El Mencho in Tapalpa, Jalisco.","Un incendio en una tienda de conveniencia ubicada en el Bulevar Clavijero, colonia del mismo nombre en Puebla, generó una intensa columna de humo, afectando la zona y provocando complicaciones viales. Afortunadamente, no hubo personas lesionadas ya que el establecimiento fue desalojado a tiempo. Bomberos lograron controlar las llamas y se investiga el posible origen del fuego. Se recomienda contactar al 911 en caso de emergencias como esta. Este hecho se encuentra relacionado a la detención del Mencho en Tapalpa, Jalisco.",6328c12d-3107-48e1-8877-4bba3e03f59a
141,2026-02-22 18:21,Baja California,Narco Blockade,2 - Medium,31.57575509,-115.841707,"In Baja California, specifically on the Ensenada-Lázaro Cárdenas highway, near Km 156 + 100, a total closure of circulation was reported due to a vehicle on fire. Drivers are advised to follow the traffic signs to avoid delays.","En Baja California, específicamente en la carretera Ensenada-Lázaro Cárdenas, cerca del Km 156 + 100, se registró un cierre total de circulación debido a un vehículo incendiado. Se recomienda a los conductores atender las indicaciones viales para evitar contratiempos.",9c583cdd-304f-43bf-81c0-c8756896efae
142,2026-02-22 18:20,Guerrero,Narco Blockade,2 - Medium,16.85661155,-99.90865336,"Armed strangers set fire to a public transportation van on Calzada Pie de la Cuesta Avenue in Acapulco, Guerrero, on Sunday, February 22, 2026. The individuals intercepted the vehicle, forced the driver and passengers out, and then set it on fire before fleeing the scene.","Desconocidos armados incendiaron una urvan del servicio público en la avenida Calzada Pie de la Cuesta, en Acapulco, Guerrero, el domingo 22 de febrero de 2026. Los individuos interceptaron la unidad, bajaron al chofer y pasajeros, y luego le prendieron fuego, huyendo del lugar. ",29291265-8209-4ad6-8b6d-bdb68cebd59c
143,2026-02-22 18:15,Baja California,Narco Blockade,2 - Medium,32.56124953,-116.6543378,Total closure of circulation is reported on the Mexicali - Tijuana highway due to a vehicle on fire near Km 136 + 000. It is recommended to follow the traffic signs to avoid delays. The incident has caused complications in the traffic flow between Mexicali and Tijuana in Baja California.,Se registra cierre total de circulación en la carretera Mexicali - Tijuana debido a un vehículo incendiado cerca del Km 136 + 000. Se recomienda atender las indicaciones viales para evitar contratiempos. El incidente ha generado complicaciones en la vialidad entre Mexicali y Tijuana en Baja California.,5a24a1f4-e6ce-44a2-9a07-0911a58400fe
144,2026-02-22 18:09,Estado de México,Narco Blockade,2 - Medium,19.3513927,-98.64701276,"On the Mexico-Puebla highway, in the state of Puebla, a total road closure was reported due to a vehicle on fire near Km 071 + 000. Drivers are advised to follow the traffic signs to avoid delays.","En la carretera México - Puebla, en el estado de Puebla, se registró el cierre total de circulación debido a un vehículo incendiado cerca del Km 071 + 000. Se recomienda a los conductores atender las indicaciones viales para evitar contratiempos.",d62b837a-5651-4beb-b962-481dd823ab32
